CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.899993896
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,180.059997559
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,180.009994507
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.75
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,180.029998779
5.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,179.63999939
5.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,180.570007324
5.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,180.570007324
5.0,1.0,7.0,0.0,1.0,3.0,0.0,0.0,179.660003662
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.38999939
5.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,179.13999939
7.5,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.320007324
5.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,179.720001221
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,180.520004272
5.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,179.419998169
5.0,1.0,7.0,0.0,1.0,4.0,0.0,0.0,179.910003662
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.569992065
5.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,179.970001221
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,180.209991455
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.899993896
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.86000061
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.580001831
5.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,179.919998169
5.0,1.0,12.0,0.0,0.0,3.0,0.0,0.0,3032.72021484
5.0,1.0,12.0,0.0,0.0,3.0,0.0,0.0,3032.72021484
5.0,1.0,13.0,0.0,0.0,4.0,0.0,0.0,2968.4699707
5.0,1.0,23.0,0.0,0.0,3.0,0.0,0.0,2965.79003906
5.0,1.0,34.0,0.0,0.0,3.0,0.0,0.0,2960.41992188
5.0,1.0,64.0,0.0,0.0,3.0,0.0,0.0,2964.35009766
5.0,1.0,126.0,0.0,0.0,4.0,0.0,0.0,3025.56982422
5.0,1.0,153.0,0.0,0.0,3.0,0.0,0.0,3053.47998047
5.0,1.0,160.0,0.0,0.0,4.0,0.0,0.0,3081.31982422
5.0,1.0,166.0,0.0,0.0,4.0,0.0,0.0,3105.41992188
5.0,1.0,169.0,0.0,0.0,4.0,0.0,0.0,3143.55004883
5.0,1.0,236.0,0.0,0.0,4.0,0.0,0.0,3210.87988281
5.0,1.0,370.0,0.0,0.0,4.0,0.0,0.0,3371.58007812
5.0,1.0,552.0,0.0,0.0,4.0,0.0,0.0,3693.08007812
5.0,1.0,588.0,0.0,0.0,4.0,2.5,0.0,3799.61010742
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3831.2800293
5.0,1.0,585.0,0.0,0.0,4.0,2.5,0.0,3762.93994141
5.0,1.0,585.0,0.0,0.0,4.0,2.5,0.0,3762.93994141
5.0,1.0,590.0,0.0,0.0,4.0,2.5,0.0,3737.94970703
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3714.43017578
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3715.82006836
5.0,1.0,588.0,0.0,0.0,4.0,2.5,0.0,3721.77001953
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3718.45996094
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3716.95996094
5.0,1.0,586.0,0.0,0.0,4.0,2.5,0.0,3722.32006836
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3707.39013672
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3700.62988281
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3683.75
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3668.82983398
5.0,1.0,584.0,0.0,0.0,4.0,2.5,0.0,3663.14013672
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3677.43017578
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3666.9699707
5.0,0.0,596.0,0.0,0.0,4.0,2.5,0.0,3665.72021484
5.0,1.0,587.0,0.0,0.0,4.0,2.5,0.0,3643.77001953
5.0,1.0,587.0,0.0,0.0,4.0,2.5,0.0,3643.77001953
5.0,1.0,587.0,0.0,0.0,4.0,2.5,0.0,3643.77001953
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3646.86010742
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3646.97021484
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3651.68994141
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3649.85009766
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3635.66015625
5.0,1.0,594.0,0.0,0.0,4.0,0.0,0.0,3629.85986328
5.0,1.0,590.0,0.0,0.0,4.0,2.5,0.0,3631.04980469
5.0,1.0,589.0,0.0,0.0,4.0,2.5,0.0,3622.76000977
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3622.01025391
5.0,1.0,589.0,0.0,0.0,5.0,2.5,0.0,3627.54003906
5.0,1.0,586.0,0.0,0.0,4.0,2.5,0.0,3627.93994141
5.0,1.0,591.0,0.0,0.0,4.0,0.0,0.0,3625.83007812
5.0,1.0,587.0,0.0,0.0,4.0,2.5,0.0,3643.91992188
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3658.2800293
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3653.95996094
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3667.34008789
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3667.34008789
5.0,1.0,586.0,0.0,0.0,4.0,2.5,0.0,3660.06005859
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3669.04980469
5.0,1.0,608.0,0.0,0.0,4.0,2.5,0.0,3667.20996094
5.0,0.0,594.0,0.0,0.0,4.0,2.5,0.0,3653.54003906
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3649.01000977
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3657.12011719
5.0,1.0,600.0,0.0,0.0,4.0,2.5,0.0,3652.95996094
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3662.75
5.0,1.0,605.0,0.0,0.0,4.0,2.5,0.0,3657.79003906
5.0,1.0,589.0,0.0,0.0,4.0,2.5,0.0,3663.43994141
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3646.51000977
5.0,0.0,593.0,0.0,0.0,4.0,2.5,0.0,3633.87988281
5.0,1.0,590.0,0.0,0.0,4.0,2.5,0.0,3631.19995117
5.0,1.0,600.0,0.0,0.0,4.0,2.5,0.0,3635.14990234
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3639.4699707
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3634.50976562
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3634.50976562
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3645.72021484
5.0,1.0,598.0,0.0,0.0,4.0,2.5,0.0,3650.93994141
5.0,1.0,591.0,0.0,0.0,4.0,2.5,0.0,3643.08007812
5.0,1.0,609.0,0.0,0.0,4.0,2.5,0.0,3661.89013672
5.0,1.0,612.0,0.0,0.0,4.0,2.5,0.0,3673.14990234
5.0,1.0,615.0,0.0,0.0,4.0,2.5,0.0,3672.25
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3661.31005859
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3655.81005859
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3667.19995117
5.0,1.0,592.0,0.0,0.0,4.0,0.0,0.0,3657.73999023
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3655.48974609
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3644.36010742
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3639.25976562
5.0,1.0,598.0,0.0,0.0,4.0,2.5,0.0,3632.72998047
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3637.06005859
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3644.14013672
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3644.14013672
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3644.14013672
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3639.52001953
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3645.77001953
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3650.92993164
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3655.22998047
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3645.18017578
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3650.85986328
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3637.39990234
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3633.22021484
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3643.25
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3643.72998047
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3654.89990234
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3650.12988281
5.0,1.0,600.0,0.0,0.0,4.0,2.5,0.0,3661.61987305
5.0,1.0,600.0,0.0,0.0,4.0,2.5,0.0,3657.57006836
5.0,1.0,600.0,0.0,0.0,4.0,2.5,0.0,3657.97998047
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3668.50976562
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3668.50976562
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3668.50976562
5.0,1.0,604.0,0.0,0.0,4.0,2.5,0.0,3656.18017578
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3646.31005859
5.0,1.0,600.0,0.0,0.0,4.0,2.5,0.0,3640.58984375
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3640.60009766
5.0,1.0,608.0,0.0,0.0,5.0,2.5,0.0,3638.45019531
5.0,1.0,601.0,0.0,0.0,4.0,2.5,0.0,3628.98999023
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3642.45019531
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3637.39990234
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3630.11987305
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3624.26000977
5.0,1.0,596.0,0.0,0.0,4.0,2.5,0.0,3627.52978516
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3646.91015625
5.0,1.0,599.0,0.0,0.0,4.0,0.0,0.0,3642.77978516
5.0,1.0,598.0,0.0,0.0,4.0,2.5,0.0,3638.80004883
5.0,1.0,606.0,0.0,0.0,4.0,2.5,0.0,3651.93994141
5.0,1.0,589.0,0.0,0.0,4.0,2.5,0.0,3626.27001953
5.0,1.0,589.0,0.0,0.0,4.0,2.5,0.0,3626.27001953
5.0,1.0,589.0,0.0,0.0,4.0,2.5,0.0,3626.27001953
5.0,1.0,598.0,0.0,0.0,4.0,2.5,0.0,3649.5
5.0,1.0,608.0,0.0,0.0,4.0,2.5,0.0,3664.52978516
5.0,1.0,602.0,0.0,0.0,4.0,2.5,0.0,3648.45996094
5.0,1.0,597.0,0.0,0.0,4.0,2.5,0.0,3648.04003906
5.0,1.0,605.0,0.0,0.0,4.0,2.5,0.0,3650.68994141
5.0,1.0,593.0,0.0,0.0,4.0,2.5,0.0,3647.42993164
5.0,1.0,592.0,0.0,0.0,4.0,2.5,0.0,3643.70996094
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3665.83007812
5.0,1.0,603.0,0.0,0.0,4.0,2.5,0.0,3680.37988281
5.0,1.0,599.0,0.0,0.0,4.0,2.5,0.0,3691.95996094
5.0,1.0,598.0,0.0,0.0,4.0,2.5,0.0,3697.98999023
5.0,1.0,606.0,0.0,0.0,4.0,2.5,0.0,3696.92993164
5.0,1.0,604.0,0.0,0.0,4.0,2.5,0.0,3688.77001953
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3684.22021484
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3674.49023438
5.0,1.0,594.0,0.0,0.0,4.0,2.5,0.0,3674.49023438
5.0,1.0,595.0,0.0,0.0,4.0,2.5,0.0,3681.0300293
5.0,1.0,717.0,0.0,0.0,4.0,2.5,0.0,3740.60986328
5.0,1.0,888.0,0.0,0.0,4.0,2.5,0.0,4000.53027344
5.0,1.0,898.0,0.0,0.0,4.0,5.0,0.0,4003.25
5.0,1.0,893.0,0.0,0.0,4.0,5.0,0.0,4005.96972656
5.0,1.0,904.0,0.0,0.0,4.0,5.0,0.0,4011.56005859
5.0,1.0,893.0,0.0,0.0,4.0,7.5,0.0,3977.77001953
5.0,1.0,884.0,0.0,0.0,4.0,7.5,0.0,3988.66992188
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3983.35009766
5.0,1.0,881.0,0.0,0.0,5.0,7.5,0.0,3969.56005859
5.0,1.0,879.0,0.0,0.0,4.0,5.0,0.0,3973.95996094
5.0,1.0,889.0,0.0,0.0,4.0,5.0,0.0,3979.89013672
5.0,1.0,887.0,0.0,0.0,4.0,7.5,0.0,3985.62988281
5.0,1.0,884.0,0.0,0.0,4.0,5.0,0.0,3973.33007812
5.0,1.0,866.0,0.0,0.0,4.0,7.5,0.0,3969.91992188
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,3974.62011719
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,3974.62011719
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,3974.62011719
5.0,1.0,882.0,0.0,0.0,4.0,5.0,0.0,3977.99023438
5.0,1.0,876.0,0.0,0.0,4.0,5.0,0.0,3973.37011719
5.0,1.0,882.0,0.0,0.0,4.0,5.0,0.0,3978.32006836
5.0,1.0,892.0,0.0,0.0,4.0,5.0,0.0,3957.14990234
5.0,1.0,866.0,0.0,0.0,4.0,5.0,0.0,3949.14013672
5.0,1.0,883.0,0.0,0.0,4.0,7.5,0.0,3954.93994141
5.0,1.0,895.0,0.0,0.0,4.0,7.5,0.0,3960.61987305
5.0,1.0,894.0,0.0,0.0,4.0,5.0,0.0,3947.29003906
5.0,1.0,887.0,0.0,0.0,4.0,5.0,0.0,3945.31005859
5.0,1.0,877.0,0.0,0.0,4.0,5.0,0.0,3948.76000977
5.0,1.0,880.0,0.0,0.0,4.0,5.0,0.0,3946.93017578
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3941.0300293
5.0,1.0,904.0,0.0,0.0,4.0,5.0,0.0,3948.98999023
5.0,1.0,882.0,0.0,0.0,4.0,5.0,0.0,3940.09008789
5.0,1.0,879.0,0.0,0.0,4.0,5.0,0.0,3945.54980469
5.0,1.0,876.0,0.0,0.0,4.0,5.0,0.0,3945.95996094
5.0,1.0,876.0,0.0,0.0,4.0,5.0,0.0,3945.95996094
5.0,1.0,874.0,0.0,0.0,5.0,5.0,0.0,3954.29003906
5.0,1.0,900.0,0.0,0.0,4.0,5.0,0.0,3973.0
5.0,1.0,889.0,0.0,0.0,4.0,7.5,0.0,3974.75
5.0,1.0,882.0,0.0,0.0,4.0,5.0,0.0,3974.60986328
5.0,1.0,888.0,0.0,0.0,4.0,7.5,0.0,3980.29980469
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3968.39013672
5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,3980.29003906
5.0,1.0,883.0,0.0,0.0,4.0,5.0,0.0,3972.10986328
5.0,1.0,890.0,0.0,0.0,4.0,7.5,0.0,3989.14013672
5.0,1.0,876.0,0.0,0.0,4.0,7.5,0.0,3972.16015625
5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,3990.48974609
5.0,1.0,882.0,0.0,0.0,4.0,7.5,0.0,3977.75
5.0,1.0,892.0,0.0,0.0,4.0,5.0,0.0,3993.54003906
5.0,1.0,892.0,0.0,0.0,4.0,5.0,0.0,3991.04003906
5.0,1.0,893.0,0.0,0.0,4.0,7.5,0.0,3996.60986328
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3989.91015625
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3989.91015625
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3989.91015625
5.0,1.0,877.0,0.0,0.0,4.0,5.0,0.0,3988.85986328
5.0,1.0,895.0,0.0,0.0,4.0,7.5,0.0,3983.70996094
5.0,1.0,892.0,0.0,0.0,4.0,5.0,0.0,3983.59008789
5.0,1.0,869.0,0.0,0.0,4.0,5.0,0.0,3975.35009766
5.0,1.0,894.0,0.0,0.0,4.0,7.5,0.0,3991.83007812
5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,3963.31005859
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3958.35009766
5.0,1.0,881.0,0.0,0.0,4.0,5.0,0.0,3988.45996094
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,3963.85986328
5.0,1.0,875.0,0.0,0.0,4.0,5.0,0.0,3981.60986328
5.0,1.0,873.0,0.0,0.0,4.0,5.0,0.0,3988.60009766
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3964.28027344
5.0,1.0,880.0,0.0,0.0,4.0,7.5,0.0,3979.97998047
5.0,1.0,878.0,0.0,0.0,4.0,5.0,0.0,3991.20019531
5.0,1.0,877.0,0.0,0.0,4.0,5.0,0.0,3961.0
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3976.45996094
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3976.45996094
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3976.45996094
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3970.83984375
5.0,1.0,881.0,0.0,0.0,4.0,5.0,0.0,3981.32006836
5.0,1.0,865.0,0.0,0.0,4.0,5.0,0.0,3982.86010742
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3983.44995117
5.0,1.0,879.0,0.0,0.0,4.0,7.5,0.0,3983.72021484
5.0,1.0,881.0,0.0,0.0,4.0,5.0,0.0,3983.26025391
5.0,1.0,879.0,0.0,0.0,4.0,7.5,0.0,3969.18017578
5.0,1.0,861.0,0.0,0.0,4.0,5.0,0.0,3962.97021484
5.0,1.0,876.0,0.0,0.0,4.0,5.0,0.0,3969.37011719
5.0,1.0,875.0,0.0,0.0,5.0,5.0,0.0,3978.97998047
5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,3977.52978516
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3972.39990234
5.0,1.0,866.0,0.0,0.0,4.0,5.0,0.0,3961.93994141
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,3969.94995117
5.0,1.0,871.0,0.0,0.0,4.0,5.0,0.0,3973.37011719
5.0,1.0,860.0,0.0,0.0,4.0,7.5,0.0,3975.09008789
5.0,1.0,860.0,0.0,0.0,4.0,7.5,0.0,3975.09008789
5.0,1.0,860.0,0.0,0.0,4.0,7.5,0.0,3975.09008789
5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3972.62988281
5.0,1.0,884.0,0.0,0.0,4.0,7.5,0.0,3979.81982422
5.0,1.0,860.0,0.0,0.0,4.0,7.5,0.0,3952.75
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3973.62988281
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,3944.22998047
5.0,1.0,869.0,0.0,0.0,4.0,5.0,0.0,3969.45019531
5.0,1.0,874.0,0.0,0.0,4.0,5.0,0.0,3954.95996094
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3953.52001953
5.0,1.0,860.0,0.0,0.0,4.0,2.5,0.0,3967.39990234
5.0,1.0,847.0,0.0,0.0,4.0,2.5,0.0,3945.59985352
5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3971.91992188
5.0,1.0,887.0,0.0,0.0,4.0,7.5,0.0,3958.12988281
5.0,1.0,880.0,0.0,0.0,4.0,7.5,0.0,3952.58007812
5.0,1.0,876.0,0.0,0.0,4.0,5.0,0.0,3956.51025391
5.0,1.0,868.0,0.0,0.0,4.0,5.0,0.0,3942.15014648
5.0,1.0,868.0,0.0,0.0,4.0,5.0,0.0,3942.15014648
5.0,1.0,864.0,0.0,0.0,4.0,5.0,0.0,3948.41015625
5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,3959.45996094
5.0,1.0,874.0,0.0,0.0,4.0,7.5,0.0,3950.33007812
5.0,1.0,877.0,0.0,0.0,4.0,7.5,0.0,3961.33007812
5.0,1.0,882.0,0.0,0.0,4.0,7.5,0.0,3970.58984375
5.0,1.0,853.0,0.0,0.0,4.0,5.0,0.0,3953.69995117
5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3967.16992188
5.0,1.0,875.0,0.0,0.0,4.0,5.0,0.0,3961.33984375
5.0,1.0,878.0,0.0,0.0,4.0,7.5,0.0,3966.60009766
5.0,1.0,869.0,0.0,0.0,4.0,7.5,0.0,3981.04003906
5.0,1.0,863.0,0.0,0.0,4.0,7.5,0.0,3989.63012695
5.0,1.0,868.0,0.0,0.0,4.0,7.5,0.0,3985.88012695
5.0,1.0,875.0,0.0,0.0,4.0,5.0,0.0,3974.70019531
5.0,1.0,876.0,0.0,0.0,4.0,7.5,0.0,3992.65991211
5.0,1.0,868.0,0.0,0.0,4.0,7.5,0.0,3987.62011719
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,4012.88012695
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,4012.88012695
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,4012.88012695
5.0,1.0,867.0,0.0,0.0,4.0,5.0,0.0,4018.85986328
5.0,1.0,871.0,0.0,0.0,4.0,5.0,0.0,4024.22998047
5.0,1.0,881.0,0.0,0.0,4.0,5.0,0.0,4027.52001953
5.0,1.0,862.0,0.0,0.0,4.0,5.0,0.0,4021.5
5.0,1.0,866.0,0.0,0.0,4.0,7.5,0.0,4004.83984375
5.0,1.0,864.0,0.0,0.0,4.0,5.0,0.0,4024.58984375
5.0,1.0,858.0,0.0,0.0,4.0,5.0,0.0,4003.30004883
5.0,1.0,888.0,0.0,0.0,4.0,5.0,0.0,4017.64013672
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,4000.81005859
5.0,1.0,867.0,0.0,0.0,4.0,7.5,0.0,4001.91015625
5.0,1.0,873.0,0.0,0.0,4.0,7.5,0.0,4010.45996094
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,4008.37988281
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3997.68017578
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3993.75976562
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,4008.17993164
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3993.04003906
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3993.04003906
5.0,1.0,862.0,0.0,0.0,4.0,7.5,0.0,3977.62988281
5.0,1.0,858.0,0.0,0.0,4.0,5.0,0.0,3987.54003906
5.0,1.0,865.0,0.0,0.0,4.0,5.0,0.0,3994.89990234
5.0,1.0,872.0,0.0,0.0,4.0,7.5,0.0,3985.85986328
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,4003.64990234
5.0,1.0,886.0,0.0,0.0,4.0,7.5,0.0,3996.07006836
5.0,1.0,870.0,0.0,0.0,4.0,7.5,0.0,4000.26000977
5.0,1.0,878.0,0.0,0.0,4.0,5.0,0.0,4000.68994141
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3992.51025391
5.0,1.0,863.0,0.0,0.0,4.0,5.0,0.0,3992.41015625
5.0,1.0,883.0,0.0,0.0,4.0,5.0,0.0,3999.10009766
5.0,1.0,883.0,0.0,0.0,4.0,7.5,0.0,3995.16992188
5.0,1.0,877.0,0.0,0.0,4.0,5.0,0.0,3985.89013672
5.0,1.0,867.0,0.0,0.0,4.0,5.0,0.0,3965.37011719
5.0,1.0,878.0,0.0,0.0,4.0,5.0,0.0,3981.05004883
5.0,1.0,878.0,0.0,0.0,4.0,7.5,0.0,3945.37011719
5.0,1.0,878.0,0.0,0.0,4.0,7.5,0.0,3945.37011719
5.0,1.0,878.0,0.0,0.0,4.0,7.5,0.0,3945.37011719
5.0,1.0,860.0,0.0,0.0,4.0,7.5,0.0,3946.06005859
5.0,1.0,868.0,0.0,0.0,4.0,5.0,0.0,3959.43994141
5.0,1.0,884.0,0.0,0.0,4.0,5.0,0.0,3967.39990234
5.0,1.0,866.0,0.0,0.0,4.0,7.5,0.0,3957.04003906
5.0,1.0,868.0,0.0,0.0,4.0,5.0,0.0,3954.06982422
5.0,1.0,882.0,0.0,0.0,4.0,5.0,0.0,3962.64013672
5.0,1.0,874.0,0.0,0.0,4.0,7.5,0.0,3957.43994141
5.0,1.0,865.0,0.0,0.0,4.0,5.0,0.0,3966.33007812
5.0,1.0,867.0,0.0,0.0,4.0,7.5,0.0,3960.05004883
5.0,1.0,871.0,0.0,0.0,4.0,7.5,0.0,3964.14013672
5.0,1.0,885.0,0.0,0.0,4.0,7.5,0.0,3981.66992188
5.0,1.0,883.0,0.0,0.0,4.0,5.0,0.0,3962.82006836
5.0,1.0,871.0,0.0,0.0,4.0,5.0,0.0,3970.45996094
5.0,1.0,878.0,0.0,0.0,4.0,5.0,0.0,3983.14013672
5.0,1.0,881.0,0.0,0.0,4.0,7.5,0.0,3992.87988281
5.0,1.0,865.0,0.0,0.0,4.0,5.0,0.0,3977.51000977
5.0,1.0,865.0,0.0,0.0,4.0,5.0,0.0,3977.51000977
5.0,1.0,865.0,0.0,0.0,4.0,5.0,0.0,3977.51000977
5.0,1.0,869.0,0.0,0.0,4.0,5.0,0.0,3982.88989258
5.0,1.0,875.0,0.0,0.0,4.0,5.0,0.0,3983.87988281
5.0,1.0,873.0,0.0,0.0,4.0,5.0,0.0,3987.10986328
5.0,1.0,871.0,0.0,0.0,4.0,5.0,0.0,3985.84008789
5.0,1.0,855.0,0.0,0.0,4.0,5.0,0.0,3977.69995117
5.0,1.0,877.0,0.0,0.0,4.0,7.5,0.0,3985.45019531
5.0,1.0,864.0,0.0,0.0,4.0,7.5,0.0,3964.33984375
5.0,1.0,859.0,0.0,0.0,4.0,5.0,0.0,3964.97021484
5.0,1.0,858.0,0.0,0.0,4.0,5.0,0.0,3956.75
5.0,1.0,870.0,0.0,0.0,4.0,5.0,0.0,3965.31982422
5.0,1.0,873.0,0.0,0.0,4.0,5.0,0.0,3961.97021484
5.0,1.0,873.0,0.0,0.0,4.0,5.0,0.0,3961.80004883
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,3964.67993164
5.0,1.0,872.0,0.0,0.0,4.0,5.0,0.0,3977.08984375
5.0,1.0,880.0,0.0,0.0,4.0,5.0,0.0,3963.75
5.0,1.0,869.0,0.0,0.0,4.0,7.5,0.0,3958.07006836
5.0,1.0,869.0,0.0,0.0,4.0,7.5,0.0,3958.07006836
5.0,1.0,869.0,0.0,0.0,4.0,7.5,0.0,3958.07006836
5.0,1.0,875.0,0.0,0.0,4.0,7.5,0.0,3963.68994141
5.0,1.0,873.0,0.0,0.0,4.0,5.0,0.0,3967.65991211
